person_day_id,trip_id,mode,start_time,end_time,duration,preceding_purpose,following_purpose
31034_2022-11-09,1.0,mpt,51963.0,52472.0,509.0,leisure,leisure
31034_2022-11-09,2.0,mpt,52915.0,53568.0,653.0,leisure,shop
31034_2022-11-09,3.0,mpt,53981.0,54410.0,429.0,shop,home
31034_2022-11-09,4.0,mpt,57874.0,58633.0,759.0,home,leisure
31034_2022-11-09,5.0,mpt,65987.0,66738.0,751.0,leisure,home
30118_2022-11-18,0.0,mpt,27321.0,33610.0,6289.0,home,other
30118_2022-11-18,1.0,mpt,33996.0,34711.0,715.0,other,home
30118_2022-11-18,2.0,mpt,37574.0,37769.0,195.0,home,other
30118_2022-11-18,3.0,mpt,38851.0,39646.0,795.0,other,shop
30118_2022-11-18,4.0,mpt,41680.0,42163.0,483.0,shop,home
30118_2022-11-18,5.0,walk,56269.0,57582.0,1313.0,home,home
30925_2022-11-18,0.0,pt,61879.0,63356.0,1477.0,home,leisure
30925_2022-11-18,1.0,pt,82925.0,83999.0,1074.0,leisure,home
30055_2022-10-28,0.0,walk,25318.0,26198.0,880.0,home,education
30055_2022-10-28,1.0,walk,29524.0,29844.0,320.0,education,education
30055_2022-10-28,2.0,walk,35031.0,37331.0,2300.0,education,leisure
30055_2022-10-28,3.0,pt,40060.0,41063.0,1003.0,leisure,home
30055_2022-10-28,4.0,walk,58146.0,58450.0,304.0,home,home
30055_2022-10-28,5.0,pt,61019.0,62505.0,1486.0,home,leisure
30055_2022-10-28,6.0,pt,71832.0,72470.0,638.0,leisure,other
30055_2022-10-28,7.0,pt,73095.0,73647.0,552.0,other,home
30335_2022-11-20,0.0,walk,24893.0,28483.0,3590.0,home,home
30335_2022-11-20,1.0,mpt,45251.0,57691.0,12440.0,home,home
30796_2022-11-23,0.0,mpt,67886.0,68404.0,518.0,home,home
30724_2022-10-16,0.0,walk,43742.0,44244.0,502.0,home,other
30724_2022-10-16,1.0,walk,44775.0,47526.0,2751.0,other,leisure
30724_2022-10-16,2.0,walk,50771.0,52197.0,1426.0,leisure,leisure
30724_2022-10-16,3.0,walk,53186.0,53720.0,534.0,leisure,other
30724_2022-10-16,4.0,walk,54394.0,55300.0,906.0,other,home
30724_2022-10-16,5.0,other,65511.0,65899.0,388.0,home,education
30724_2022-10-16,6.0,other,70253.0,70691.0,438.0,education,home
30231_2022-12-09,0.0,walk,1256.0,1874.0,618.0,leisure,home
30231_2022-12-09,1.0,pt,31014.0,32547.0,1533.0,home,education
30231_2022-12-09,2.0,walk,53746.0,54002.0,256.0,education,education
30231_2022-12-09,3.0,walk,56400.0,56627.0,227.0,education,leisure
30231_2022-12-09,4.0,pt,63495.0,65173.0,1678.0,leisure,home
30640_2022-11-03,0.0,pt,29420.0,32591.0,3171.0,home,home
30640_2022-11-03,1.0,pt,36403.0,37521.0,1118.0,home,home
30640_2022-11-03,2.0,pt,39111.0,40674.0,1563.0,home,home
30640_2022-11-03,3.0,mpt,64201.0,65204.0,1003.0,home,education
30640_2022-11-03,4.0,mpt,74063.0,75265.0,1202.0,education,home
30297_2022-12-18,0.0,mpt,38365.0,40335.0,1970.0,home,leisure
30297_2022-12-18,1.0,mpt,45765.0,46474.0,709.0,leisure,leisure
30297_2022-12-18,2.0,mpt,49230.0,53844.0,4614.0,leisure,home
30454_2022-09-22,0.0,mpt,20294.0,21070.0,776.0,home,other
30454_2022-09-22,1.0,mpt,23093.0,23974.0,881.0,other,leisure
30454_2022-09-22,2.0,mpt,26231.0,26370.0,139.0,leisure,home
30850_2023-01-14,0.0,mpt,34648.0,36341.0,1693.0,home,shop
30850_2023-01-14,1.0,mpt,38081.0,38624.0,543.0,shop,home
30850_2023-01-14,2.0,walk,39943.0,40439.0,496.0,home,leisure
30850_2023-01-14,3.0,walk,43491.0,43958.0,467.0,leisure,home
30850_2023-01-14,4.0,mpt,62064.0,63461.0,1397.0,home,leisure
30850_2023-01-14,5.0,mpt,85212.0,86399.0,1187.0,leisure,home
30366_2022-11-19,0.0,mpt,31172.0,33034.0,1862.0,home,shop
30366_2022-11-19,1.0,mpt,33863.0,35208.0,1345.0,shop,home
30433_2022-11-11,0.0,mpt,68573.0,70636.0,2063.0,home,leisure
30433_2022-11-11,1.0,mpt,73722.0,75201.0,1479.0,leisure,leisure
30433_2022-11-11,2.0,walk,78757.0,78892.0,135.0,leisure,leisure
30433_2022-11-11,3.0,walk,82323.0,82886.0,563.0,leisure,leisure
30741_2022-11-09,0.0,walk,30451.0,31180.0,729.0,home,education
30741_2022-11-09,1.0,walk,39438.0,40061.0,623.0,education,work
30903_2022-12-08,0.0,mpt,25557.0,28112.0,2555.0,home,education
30903_2022-12-08,1.0,walk,42173.0,42807.0,634.0,education,education
30903_2022-12-08,2.0,mpt,45258.0,47244.0,1986.0,education,home
30903_2022-12-08,3.0,pt,60010.0,60337.0,327.0,home,home
30903_2022-12-08,4.0,mpt,60764.0,61347.0,583.0,home,other
30903_2022-12-08,5.0,mpt,61944.0,62960.0,1016.0,other,leisure
30903_2022-12-08,6.0,mpt,64421.0,66461.0,2040.0,leisure,other
30903_2022-12-08,7.0,mpt,67907.0,69843.0,1936.0,other,home
30467_2022-08-13,0.0,mpt,30356.0,31654.0,1298.0,home,other
30467_2022-08-13,1.0,walk,55573.0,55674.0,101.0,other,leisure
30467_2022-08-13,2.0,walk,73529.0,73687.0,158.0,leisure,other
30467_2022-08-13,3.0,mpt,74839.0,76601.0,1762.0,other,home
30670_2022-12-14,0.0,pt,19926.0,21890.0,1964.0,home,education
30670_2022-12-14,1.0,pt,39566.0,40448.0,882.0,education,leisure
30670_2022-12-14,2.0,pt,42373.0,43904.0,1531.0,leisure,home
30670_2022-12-14,3.0,mpt,53107.0,54707.0,1600.0,home,shop
30670_2022-12-14,4.0,mpt,62624.0,64438.0,1814.0,shop,home
30741_2022-12-02,0.0,pt,31462.0,33080.0,1618.0,home,education
30741_2022-12-02,1.0,pt,36282.0,37683.0,1401.0,education,home
30741_2022-12-02,2.0,pt,61207.0,62298.0,1091.0,home,education
30741_2022-12-02,3.0,walk,63468.0,64863.0,1395.0,education,other
30741_2022-12-02,4.0,walk,66207.0,68683.0,2476.0,other,other
30741_2022-12-02,5.0,walk,69697.0,71458.0,1761.0,other,home
30026_2022-12-07,0.0,walk,22357.0,22484.0,127.0,home,home
30553_2022-10-23,0.0,bike,35474.0,41094.0,5620.0,home,leisure
30553_2022-10-23,1.0,bike,43026.0,44780.0,1754.0,leisure,home
30872_2022-12-06,0.0,mpt,25202.0,26001.0,799.0,home,home
30872_2022-12-06,1.0,mpt,26859.0,29467.0,2608.0,home,shop
30872_2022-12-06,2.0,walk,33689.0,34105.0,416.0,shop,shop
30872_2022-12-06,3.0,mpt,34800.0,36053.0,1253.0,shop,leisure
30872_2022-12-06,4.0,mpt,36599.0,37138.0,539.0,leisure,other
30872_2022-12-06,5.0,mpt,38695.0,38936.0,241.0,other,home
30872_2022-12-06,6.0,mpt,44056.0,45289.0,1233.0,home,home
30016_2022-12-02,0.0,mpt,59222.0,63266.0,4044.0,home,shop
30016_2022-12-02,1.0,mpt,63716.0,67226.0,3510.0,shop,home
30922_2022-10-27,0.0,walk,25318.0,26027.0,709.0,home,shop
30922_2022-10-27,1.0,walk,26762.0,26916.0,154.0,shop,home
30922_2022-10-27,2.0,walk,42614.0,45871.0,3257.0,home,other
30922_2022-10-27,3.0,walk,49653.0,50115.0,462.0,other,home
30922_2022-10-27,4.0,other,54396.0,55513.0,1117.0,home,home
31297_2022-08-07,0.0,mpt,42152.0,45953.0,3801.0,home,leisure
31297_2022-08-07,1.0,mpt,47714.0,48520.0,806.0,leisure,other
31297_2022-08-07,2.0,mpt,48958.0,49458.0,500.0,other,home
31094_2023-01-04,0.0,mpt,34843.0,35694.0,851.0,home,shop
31094_2023-01-04,1.0,mpt,36648.0,37152.0,504.0,shop,education
31094_2023-01-04,2.0,mpt,39596.0,40891.0,1295.0,education,home
31094_2023-01-04,3.0,mpt,50466.0,53516.0,3050.0,home,home
30317_2022-10-31,0.0,pt,38184.0,38286.0,102.0,other,other
30317_2022-10-31,1.0,pt,38700.0,39943.0,1243.0,other,shop
30317_2022-10-31,2.0,pt,40522.0,42272.0,1750.0,shop,home
30417_2022-10-17,0.0,walk,36113.0,36528.0,415.0,home,home
30417_2022-10-17,1.0,walk,38285.0,38910.0,625.0,home,home
30417_2022-10-17,2.0,walk,60201.0,61201.0,1000.0,home,home
30417_2022-10-17,3.0,walk,67470.0,68783.0,1313.0,home,home
31260_2022-11-10,0.0,pt,55476.0,60850.0,5374.0,home,leisure
31260_2022-11-10,1.0,pt,75364.0,81552.0,6188.0,leisure,home
30948_2022-12-26,0.0,mpt,38660.0,39470.0,810.0,home,work
30948_2022-12-26,1.0,mpt,57197.0,62184.0,4987.0,work,work
30385_2022-09-08,0.0,mpt,29520.0,30246.0,726.0,home,other
30385_2022-09-08,1.0,mpt,33289.0,33917.0,628.0,other,home
30385_2022-09-08,2.0,walk,35359.0,36016.0,657.0,home,other
30385_2022-09-08,3.0,walk,36458.0,37074.0,616.0,other,home
30385_2022-09-08,4.0,mpt,38580.0,39818.0,1238.0,home,education
30385_2022-09-08,5.0,walk,40306.0,40688.0,382.0,education,education
30385_2022-09-08,6.0,mpt,53348.0,54715.0,1367.0,education,home
30385_2022-09-08,7.0,bike,55416.0,55778.0,362.0,home,home
30385_2022-09-08,8.0,bike,57865.0,58357.0,492.0,home,home
30439_2022-12-02,0.0,mpt,67481.0,69402.0,1921.0,home,leisure
30439_2022-12-02,1.0,mpt,82372.0,84485.0,2113.0,leisure,home
30650_2022-12-19,0.0,mpt,68003.0,68648.0,645.0,home,home
30650_2022-12-19,1.0,mpt,69596.0,70210.0,614.0,home,home
30690_2022-09-07,0.0,pt,35624.0,40433.0,4809.0,home,work
30690_2022-09-07,1.0,pt,59515.0,63713.0,4198.0,work,leisure
30690_2022-09-07,2.0,pt,64919.0,72715.0,7796.0,leisure,home
30819_2022-12-06,0.0,bike,29058.0,30310.0,1252.0,home,home
30819_2022-12-06,1.0,walk,45517.0,45724.0,207.0,home,home
30819_2022-12-06,2.0,walk,48026.0,49977.0,1951.0,home,education
30819_2022-12-06,3.0,bike,63739.0,64621.0,882.0,education,home
30819_2022-12-06,4.0,walk,75680.0,75905.0,225.0,home,home
30184_2022-09-02,0.0,mpt,42220.0,44124.0,1904.0,home,shop
30184_2022-09-02,1.0,mpt,46343.0,47280.0,937.0,shop,leisure
30184_2022-09-02,2.0,walk,48380.0,48423.0,43.0,leisure,other
30184_2022-09-02,3.0,walk,51814.0,52175.0,361.0,other,leisure
30184_2022-09-02,4.0,walk,55706.0,56267.0,561.0,leisure,other
30184_2022-09-02,5.0,walk,57963.0,58677.0,714.0,other,other
30184_2022-09-02,6.0,walk,59168.0,59325.0,157.0,other,leisure
30184_2022-09-02,7.0,mpt,65016.0,66894.0,1878.0,leisure,home
31163_2022-10-18,0.0,pt,16737.0,19048.0,2311.0,home,work
31163_2022-10-18,1.0,pt,39966.0,40831.0,865.0,work,education
31163_2022-10-18,2.0,pt,52978.0,53160.0,182.0,education,other
31163_2022-10-18,3.0,pt,53567.0,54188.0,621.0,other,other
31163_2022-10-18,4.0,pt,54622.0,56518.0,1896.0,other,home
30399_2022-12-15,0.0,mpt,52477.0,53725.0,1248.0,home,shop
30399_2022-12-15,1.0,mpt,54110.0,56216.0,2106.0,shop,home
30184_2022-09-25,0.0,walk,41083.0,41554.0,471.0,home,home
30184_2022-09-25,1.0,walk,46290.0,46534.0,244.0,home,home
30184_2022-09-25,2.0,walk,48751.0,49276.0,525.0,home,home
30463_2022-09-24,0.0,walk,27489.0,27897.0,408.0,home,education
30463_2022-09-24,1.0,walk,33062.0,33301.0,239.0,education,home
30385_2022-09-06,0.0,mpt,19858.0,22802.0,2944.0,home,work
30385_2022-09-06,1.0,mpt,52401.0,55699.0,3298.0,work,home
30148_2022-12-27,0.0,bike,27135.0,27733.0,598.0,home,work
30148_2022-12-27,1.0,bike,66683.0,68449.0,1766.0,work,home
30542_2022-10-27,0.0,pt,15401.0,15686.0,285.0,home,other
30542_2022-10-27,1.0,pt,16338.0,17850.0,1512.0,other,work
30542_2022-10-27,2.0,pt,48618.0,48951.0,333.0,work,other
30542_2022-10-27,3.0,pt,49388.0,50793.0,1405.0,other,home
30728_2022-11-06,0.0,mpt,55690.0,56881.0,1191.0,home,home
30328_2022-11-03,0.0,mpt,58746.0,58990.0,244.0,home,shop
30328_2022-11-03,1.0,mpt,59537.0,59860.0,323.0,shop,home
30530_2022-09-06,0.0,walk,20673.0,25989.0,5316.0,home,work
30521_2022-10-31,0.0,mpt,15863.0,17962.0,2099.0,home,other
30521_2022-10-31,1.0,mpt,19173.0,19715.0,542.0,other,education
30521_2022-10-31,2.0,mpt,38610.0,38918.0,308.0,education,education
30521_2022-10-31,3.0,mpt,39278.0,41617.0,2339.0,education,home
30422_2022-12-19,0.0,bike,29080.0,29746.0,666.0,home,other
30422_2022-12-19,1.0,bike,30738.0,31522.0,784.0,other,education
30422_2022-12-19,2.0,bike,40427.0,40590.0,163.0,education,home
30422_2022-12-19,3.0,walk,42997.0,43237.0,240.0,home,education
30422_2022-12-19,4.0,pt,53495.0,57564.0,4069.0,education,education
30422_2022-12-19,5.0,walk,61089.0,61539.0,450.0,education,leisure
30422_2022-12-19,6.0,pt,73565.0,77714.0,4149.0,leisure,home
30663_2022-11-21,0.0,bike,32258.0,32693.0,435.0,home,home
30663_2022-11-21,1.0,bike,54541.0,54819.0,278.0,home,other
30663_2022-11-21,2.0,bike,55514.0,56272.0,758.0,other,home
30663_2022-11-21,3.0,pt,69958.0,77113.0,7155.0,home,home
30076_2022-09-02,0.0,pt,24677.0,25842.0,1165.0,home,other
30076_2022-09-02,1.0,walk,29007.0,29172.0,165.0,other,shop
30076_2022-09-02,2.0,pt,29754.0,30570.0,816.0,shop,home
30076_2022-09-02,3.0,bike,60983.0,66112.0,5129.0,home,home
30076_2022-09-02,4.0,walk,66674.0,66770.0,96.0,home,leisure
30076_2022-09-02,5.0,bike,67168.0,69280.0,2112.0,leisure,home
30089_2022-11-27,0.0,walk,27659.0,30851.0,3192.0,home,home
31145_2022-11-06,0.0,mpt,37316.0,38330.0,1014.0,home,work
31145_2022-11-06,1.0,mpt,43655.0,44257.0,602.0,work,home
30357_2022-12-14,0.0,walk,60487.0,61854.0,1367.0,home,home
30544_2022-11-08,0.0,pt,17359.0,21415.0,4056.0,home,work
30544_2022-11-08,1.0,pt,54703.0,55251.0,548.0,work,other
30544_2022-11-08,2.0,pt,56455.0,59617.0,3162.0,other,home
30465_2022-11-27,0.0,pt,63130.0,64422.0,1292.0,home,home
30490_2022-11-02,0.0,pt,29557.0,31967.0,2410.0,home,education
30490_2022-11-02,1.0,walk,50894.0,50971.0,77.0,education,education
30490_2022-11-02,2.0,pt,51419.0,54433.0,3014.0,education,home
30490_2022-11-02,3.0,mpt,62184.0,63379.0,1195.0,home,leisure
30490_2022-11-02,4.0,mpt,70665.0,71400.0,735.0,leisure,home
31027_2022-11-15,0.0,walk,25841.0,29094.0,3253.0,home,home
31027_2022-11-15,1.0,walk,34846.0,34996.0,150.0,home,home
31027_2022-11-15,2.0,walk,40218.0,40359.0,141.0,home,home
31027_2022-11-15,3.0,walk,45974.0,48780.0,2806.0,home,home
31027_2022-11-15,4.0,pt,55567.0,57038.0,1471.0,home,other
31027_2022-11-15,5.0,pt,59061.0,60057.0,996.0,other,other
31027_2022-11-15,6.0,pt,60453.0,60871.0,418.0,other,home
31027_2022-11-15,7.0,walk,67818.0,70189.0,2371.0,home,home
30921_2023-01-08,0.0,walk,27551.0,30551.0,3000.0,home,leisure
30921_2023-01-08,1.0,walk,35133.0,35311.0,178.0,leisure,home
30316_2022-12-23,0.0,mpt,29470.0,31783.0,2313.0,home,home
30316_2022-12-23,1.0,mpt,51424.0,53434.0,2010.0,home,shop
30316_2022-12-23,2.0,mpt,54116.0,56427.0,2311.0,shop,leisure
30316_2022-12-23,3.0,mpt,56989.0,57353.0,364.0,leisure,home
30822_2022-12-05,0.0,mpt,20175.0,22728.0,2553.0,home,work
30822_2022-12-05,1.0,mpt,58366.0,61269.0,2903.0,work,home
30822_2022-12-05,2.0,mpt,69601.0,69857.0,256.0,home,home
30384_2022-08-13,0.0,walk,0.0,917.0,917.0,home,shop
30384_2022-08-13,1.0,mpt,47677.0,47959.0,282.0,shop,home
30384_2022-08-13,2.0,mpt,50965.0,51123.0,158.0,home,leisure
30384_2022-08-13,3.0,pt,60612.0,61519.0,907.0,leisure,leisure
30384_2022-08-13,4.0,walk,64937.0,66199.0,1262.0,leisure,leisure
